what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346285084058
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346285084178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346285089515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346285091505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346285111253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346285114905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346285123096
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346285123361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346285132151
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346285143356
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1346285144261
